,Availability,Date,Time,IsWeekend,IsPeakHour,Holidays,Datetime,ISO8601,temperature,rain
24565,1876,2017-03-29,18:30:02,False,False,No holidays,2017-03-29 18:00:00,2017-03-29T18:00,26.9,4.5
24566,2041,2017-03-29,18:45:02,False,False,No holidays,2017-03-29 18:00:00,2017-03-29T18:00,26.9,4.5
24567,2152,2017-03-29,19:00:02,False,False,No holidays,2017-03-29 19:00:00,2017-03-29T19:00,25.9,0.0
24568,2243,2017-03-29,19:15:02,False,False,No holidays,2017-03-29 19:00:00,2017-03-29T19:00,25.9,0.0
24569,2326,2017-03-29,19:30:02,False,False,No holidays,2017-03-29 19:00:00,2017-03-29T19:00,25.9,0.0
24570,2429,2017-03-29,19:45:02,False,False,No holidays,2017-03-29 19:00:00,2017-03-29T19:00,25.9,0.0
24571,2707,2017-03-29,20:15:02,False,False,No holidays,2017-03-29 20:00:00,2017-03-29T20:00,25.3,0.4
24572,2830,2017-03-29,20:30:02,False,False,No holidays,2017-03-29 20:00:00,2017-03-29T20:00,25.3,0.4
24573,2991,2017-03-29,20:45:02,False,False,No holidays,2017-03-29 20:00:00,2017-03-29T20:00,25.3,0.4
24574,3124,2017-03-29,21:00:02,False,False,No holidays,2017-03-29 21:00:00,2017-03-29T21:00,24.8,2.2
24575,3328,2017-03-29,21:15:02,False,False,No holidays,2017-03-29 21:00:00,2017-03-29T21:00,24.8,2.2
24576,3525,2017-03-29,21:30:02,False,False,No holidays,2017-03-29 21:00:00,2017-03-29T21:00,24.8,2.2
24577,3705,2017-03-29,21:45:02,False,False,No holidays,2017-03-29 21:00:00,2017-03-29T21:00,24.8,2.2
24578,3919,2017-03-29,22:00:02,False,False,No holidays,2017-03-29 22:00:00,2017-03-29T22:00,24.4,0.6
24579,4158,2017-03-29,22:15:02,False,False,No holidays,2017-03-29 22:00:00,2017-03-29T22:00,24.4,0.6
24580,4221,2017-03-29,22:30:02,False,False,No holidays,2017-03-29 22:00:00,2017-03-29T22:00,24.4,0.6
24581,4232,2017-03-29,22:45:02,False,False,No holidays,2017-03-29 22:00:00,2017-03-29T22:00,24.4,0.6
24582,4244,2017-03-29,23:00:02,False,False,No holidays,2017-03-29 23:00:00,2017-03-29T23:00,24.2,0.1
24583,4251,2017-03-29,23:15:02,False,False,No holidays,2017-03-29 23:00:00,2017-03-29T23:00,24.2,0.1
24584,4242,2017-03-29,23:45:02,False,False,No holidays,2017-03-29 23:00:00,2017-03-29T23:00,24.2,0.1
24585,4251,2017-03-30,00:00:02,False,False,No holidays,2017-03-30 00:00:00,2017-03-30T00:00,24.1,0.4
24586,4259,2017-03-30,00:15:02,False,False,No holidays,2017-03-30 00:00:00,2017-03-30T00:00,24.1,0.4
24587,4258,2017-03-30,00:30:02,False,False,No holidays,2017-03-30 00:00:00,2017-03-30T00:00,24.1,0.4
24588,4263,2017-03-30,00:45:02,False,False,No holidays,2017-03-30 00:00:00,2017-03-30T00:00,24.1,0.4
24589,4264,2017-03-30,01:00:02,False,False,No holidays,2017-03-30 01:00:00,2017-03-30T01:00,24.0,0.2
24590,4263,2017-03-30,01:15:02,False,False,No holidays,2017-03-30 01:00:00,2017-03-30T01:00,24.0,0.2
24591,4258,2017-03-30,01:30:02,False,False,No holidays,2017-03-30 01:00:00,2017-03-30T01:00,24.0,0.2
24592,4260,2017-03-30,01:45:02,False,False,No holidays,2017-03-30 01:00:00,2017-03-30T01:00,24.0,0.2
24593,4261,2017-03-30,02:00:02,False,False,No holidays,2017-03-30 02:00:00,2017-03-30T02:00,23.8,0.8
24594,4258,2017-03-30,02:15:02,False,False,No holidays,2017-03-30 02:00:00,2017-03-30T02:00,23.8,0.8
24595,4259,2017-03-30,02:30:02,False,False,No holidays,2017-03-30 02:00:00,2017-03-30T02:00,23.8,0.8
24596,4259,2017-03-30,03:00:02,False,False,No holidays,2017-03-30 03:00:00,2017-03-30T03:00,23.8,0.0
24597,4260,2017-03-30,03:15:02,False,False,No holidays,2017-03-30 03:00:00,2017-03-30T03:00,23.8,0.0
24598,4259,2017-03-30,03:30:02,False,False,No holidays,2017-03-30 03:00:00,2017-03-30T03:00,23.8,0.0
24599,4259,2017-03-30,03:45:02,False,False,No holidays,2017-03-30 03:00:00,2017-03-30T03:00,23.8,0.0
24600,4261,2017-03-30,04:00:03,False,False,No holidays,2017-03-30 04:00:00,2017-03-30T04:00,23.7,0.0
24601,4261,2017-03-30,04:15:02,False,False,No holidays,2017-03-30 04:00:00,2017-03-30T04:00,23.7,0.0
24602,4261,2017-03-30,04:30:02,False,False,No holidays,2017-03-30 04:00:00,2017-03-30T04:00,23.7,0.0
24603,4261,2017-03-30,04:45:02,False,False,No holidays,2017-03-30 04:00:00,2017-03-30T04:00,23.7,0.0
24604,4261,2017-03-30,05:00:02,False,False,No holidays,2017-03-30 05:00:00,2017-03-30T05:00,23.5,0.0
24605,4261,2017-03-30,05:15:02,False,False,No holidays,2017-03-30 05:00:00,2017-03-30T05:00,23.5,0.0
24606,4260,2017-03-30,05:30:02,False,False,No holidays,2017-03-30 05:00:00,2017-03-30T05:00,23.5,0.0
24607,4258,2017-03-30,05:45:02,False,False,No holidays,2017-03-30 05:00:00,2017-03-30T05:00,23.5,0.0
24608,4255,2017-03-30,06:00:02,False,False,No holidays,2017-03-30 06:00:00,2017-03-30T06:00,23.3,0.0
24609,4250,2017-03-30,06:15:02,False,False,No holidays,2017-03-30 06:00:00,2017-03-30T06:00,23.3,0.0
24610,4217,2017-03-30,06:30:02,False,False,No holidays,2017-03-30 06:00:00,2017-03-30T06:00,23.3,0.0
24611,4064,2017-03-30,07:00:02,False,False,No holidays,2017-03-30 07:00:00,2017-03-30T07:00,23.2,0.0
24612,3919,2017-03-30,07:15:02,False,False,No holidays,2017-03-30 07:00:00,2017-03-30T07:00,23.2,0.0
24613,3742,2017-03-30,07:30:02,False,False,No holidays,2017-03-30 07:00:00,2017-03-30T07:00,23.2,0.0
24614,3517,2017-03-30,07:45:02,False,False,No holidays,2017-03-30 07:00:00,2017-03-30T07:00,23.2,0.0
24615,3261,2017-03-30,08:00:02,False,False,No holidays,2017-03-30 08:00:00,2017-03-30T08:00,23.4,0.0
24616,2991,2017-03-30,08:15:02,False,False,No holidays,2017-03-30 08:00:00,2017-03-30T08:00,23.4,0.0
24617,2702,2017-03-30,08:30:02,False,False,No holidays,2017-03-30 08:00:00,2017-03-30T08:00,23.4,0.0
24618,2412,2017-03-30,08:45:02,False,False,No holidays,2017-03-30 08:00:00,2017-03-30T08:00,23.4,0.0
24619,2145,2017-03-30,09:00:02,False,False,No holidays,2017-03-30 09:00:00,2017-03-30T09:00,24.9,0.0
24620,1882,2017-03-30,09:15:02,False,False,No holidays,2017-03-30 09:00:00,2017-03-30T09:00,24.9,0.0
24621,1587,2017-03-30,09:30:02,False,False,No holidays,2017-03-30 09:00:00,2017-03-30T09:00,24.9,0.0
24622,1358,2017-03-30,09:45:02,False,False,No holidays,2017-03-30 09:00:00,2017-03-30T09:00,24.9,0.0
24623,1173,2017-03-30,10:00:02,False,False,No holidays,2017-03-30 10:00:00,2017-03-30T10:00,26.3,0.0
24624,0934,2017-03-30,10:30:03,False,False,No holidays,2017-03-30 10:00:00,2017-03-30T10:00,26.3,0.0
24625,0864,2017-03-30,10:45:02,False,False,No holidays,2017-03-30 10:00:00,2017-03-30T10:00,26.3,0.0
24626,0762,2017-03-30,11:00:02,False,False,No holidays,2017-03-30 11:00:00,2017-03-30T11:00,27.9,0.0
24627,0697,2017-03-30,11:15:02,False,False,No holidays,2017-03-30 11:00:00,2017-03-30T11:00,27.9,0.0
24628,0604,2017-03-30,11:30:02,False,False,No holidays,2017-03-30 11:00:00,2017-03-30T11:00,27.9,0.0
24629,0535,2017-03-30,11:45:02,False,False,No holidays,2017-03-30 11:00:00,2017-03-30T11:00,27.9,0.0
24630,0451,2017-03-30,12:00:02,False,True,No holidays,2017-03-30 12:00:00,2017-03-30T12:00,29.1,0.0
24631,0384,2017-03-30,12:15:02,False,True,No holidays,2017-03-30 12:00:00,2017-03-30T12:00,29.1,0.0
24632,0311,2017-03-30,12:30:02,False,True,No holidays,2017-03-30 12:00:00,2017-03-30T12:00,29.1,0.0
24633,0204,2017-03-30,12:45:02,False,True,No holidays,2017-03-30 12:00:00,2017-03-30T12:00,29.1,0.0
24634,0152,2017-03-30,13:15:02,False,True,No holidays,2017-03-30 13:00:00,2017-03-30T13:00,29.7,0.1
24635,0126,2017-03-30,13:30:02,False,True,No holidays,2017-03-30 13:00:00,2017-03-30T13:00,29.7,0.1
24636,0087,2017-03-30,13:45:03,False,True,No holidays,2017-03-30 13:00:00,2017-03-30T13:00,29.7,0.1
24637,0056,2017-03-30,14:00:02,False,False,No holidays,2017-03-30 14:00:00,2017-03-30T14:00,29.5,2.2
24638,0039,2017-03-30,14:15:02,False,False,No holidays,2017-03-30 14:00:00,2017-03-30T14:00,29.5,2.2
24639,0066,2017-03-30,14:30:02,False,False,No holidays,2017-03-30 14:00:00,2017-03-30T14:00,29.5,2.2
24640,0114,2017-03-30,14:45:02,False,False,No holidays,2017-03-30 14:00:00,2017-03-30T14:00,29.5,2.2
24641,0119,2017-03-30,15:00:02,False,False,No holidays,2017-03-30 15:00:00,2017-03-30T15:00,28.1,0.7
24642,0094,2017-03-30,15:15:03,False,False,No holidays,2017-03-30 15:00:00,2017-03-30T15:00,28.1,0.7
24643,0115,2017-03-30,15:30:02,False,False,No holidays,2017-03-30 15:00:00,2017-03-30T15:00,28.1,0.7
24644,0176,2017-03-30,15:45:03,False,False,No holidays,2017-03-30 15:00:00,2017-03-30T15:00,28.1,0.7
24645,0213,2017-03-30,16:00:02,False,True,No holidays,2017-03-30 16:00:00,2017-03-30T16:00,28.1,0.0
24646,0285,2017-03-30,16:15:02,False,True,No holidays,2017-03-30 16:00:00,2017-03-30T16:00,28.1,0.0
24647,0630,2017-03-30,17:00:02,False,True,No holidays,2017-03-30 17:00:00,2017-03-30T17:00,26.9,0.5
24648,0747,2017-03-30,17:15:02,False,True,No holidays,2017-03-30 17:00:00,2017-03-30T17:00,26.9,0.5
24649,0884,2017-03-30,17:30:02,False,True,No holidays,2017-03-30 17:00:00,2017-03-30T17:00,26.9,0.5
24650,1032,2017-03-30,17:45:02,False,True,No holidays,2017-03-30 17:00:00,2017-03-30T17:00,26.9,0.5
24651,1136,2017-03-30,18:00:04,False,False,No holidays,2017-03-30 18:00:00,2017-03-30T18:00,26.1,1.2
24652,1258,2017-03-30,18:15:02,False,False,No holidays,2017-03-30 18:00:00,2017-03-30T18:00,26.1,1.2
24653,1453,2017-03-30,18:30:03,False,False,No holidays,2017-03-30 18:00:00,2017-03-30T18:00,26.1,1.2
24654,1817,2017-03-30,19:00:02,False,False,No holidays,2017-03-30 19:00:00,2017-03-30T19:00,25.8,0.1
24655,1984,2017-03-30,19:15:02,False,False,No holidays,2017-03-30 19:00:00,2017-03-30T19:00,25.8,0.1
24656,2121,2017-03-30,19:30:02,False,False,No holidays,2017-03-30 19:00:00,2017-03-30T19:00,25.8,0.1
24657,2241,2017-03-30,19:45:02,False,False,No holidays,2017-03-30 19:00:00,2017-03-30T19:00,25.8,0.1
24658,2375,2017-03-30,20:00:02,False,False,No holidays,2017-03-30 20:00:00,2017-03-30T20:00,25.3,0.0
24659,2502,2017-03-30,20:15:02,False,False,No holidays,2017-03-30 20:00:00,2017-03-30T20:00,25.3,0.0
24660,2616,2017-03-30,20:30:03,False,False,No holidays,2017-03-30 20:00:00,2017-03-30T20:00,25.3,0.0
24661,2780,2017-03-30,20:45:02,False,False,No holidays,2017-03-30 20:00:00,2017-03-30T20:00,25.3,0.0
24662,2916,2017-03-30,21:00:02,False,False,No holidays,2017-03-30 21:00:00,2017-03-30T21:00,25.0,0.0
24663,3042,2017-03-30,21:15:02,False,False,No holidays,2017-03-30 21:00:00,2017-03-30T21:00,25.0,0.0
24664,3213,2017-03-30,21:30:02,False,False,No holidays,2017-03-30 21:00:00,2017-03-30T21:00,25.0,0.0
24665,3344,2017-03-30,21:45:03,False,False,No holidays,2017-03-30 21:00:00,2017-03-30T21:00,25.0,0.0
24666,3504,2017-03-30,22:00:02,False,False,No holidays,2017-03-30 22:00:00,2017-03-30T22:00,24.9,0.0
24667,3684,2017-03-30,22:15:02,False,False,No holidays,2017-03-30 22:00:00,2017-03-30T22:00,24.9,0.0
24668,3800,2017-03-30,22:30:02,False,False,No holidays,2017-03-30 22:00:00,2017-03-30T22:00,24.9,0.0
24669,3859,2017-03-30,22:45:02,False,False,No holidays,2017-03-30 22:00:00,2017-03-30T22:00,24.9,0.0
24670,3869,2017-03-30,23:00:02,False,False,No holidays,2017-03-30 23:00:00,2017-03-30T23:00,24.6,0.0
24671,3881,2017-03-30,23:15:02,False,False,No holidays,2017-03-30 23:00:00,2017-03-30T23:00,24.6,0.0
24672,3884,2017-03-30,23:30:03,False,False,No holidays,2017-03-30 23:00:00,2017-03-30T23:00,24.6,0.0
24673,3886,2017-03-30,23:45:02,False,False,No holidays,2017-03-30 23:00:00,2017-03-30T23:00,24.6,0.0
24674,3897,2017-03-31,00:15:02,False,False,No holidays,2017-03-31 00:00:00,2017-03-31T00:00,24.5,0.0
24675,3898,2017-03-31,00:30:02,False,False,No holidays,2017-03-31 00:00:00,2017-03-31T00:00,24.5,0.0
24676,3898,2017-03-31,00:45:02,False,False,No holidays,2017-03-31 00:00:00,2017-03-31T00:00,24.5,0.0
24677,3905,2017-03-31,01:15:03,False,False,No holidays,2017-03-31 01:00:00,2017-03-31T01:00,24.2,0.0
24678,3904,2017-03-31,01:30:03,False,False,No holidays,2017-03-31 01:00:00,2017-03-31T01:00,24.2,0.0
24679,3905,2017-03-31,02:15:02,False,False,No holidays,2017-03-31 02:00:00,2017-03-31T02:00,23.9,0.0
24680,3904,2017-03-31,02:30:02,False,False,No holidays,2017-03-31 02:00:00,2017-03-31T02:00,23.9,0.0
24681,3905,2017-03-31,02:45:03,False,False,No holidays,2017-03-31 02:00:00,2017-03-31T02:00,23.9,0.0
24682,3907,2017-03-31,03:00:03,False,False,No holidays,2017-03-31 03:00:00,2017-03-31T03:00,23.7,0.3
24683,3908,2017-03-31,03:15:02,False,False,No holidays,2017-03-31 03:00:00,2017-03-31T03:00,23.7,0.3
24684,3907,2017-03-31,03:30:02,False,False,No holidays,2017-03-31 03:00:00,2017-03-31T03:00,23.7,0.3
24685,3910,2017-03-31,03:45:02,False,False,No holidays,2017-03-31 03:00:00,2017-03-31T03:00,23.7,0.3
24686,3910,2017-03-31,04:00:02,False,False,No holidays,2017-03-31 04:00:00,2017-03-31T04:00,23.6,0.5
24687,3910,2017-03-31,04:15:02,False,False,No holidays,2017-03-31 04:00:00,2017-03-31T04:00,23.6,0.5
24688,3911,2017-03-31,04:45:02,False,False,No holidays,2017-03-31 04:00:00,2017-03-31T04:00,23.6,0.5
24689,3911,2017-03-31,05:00:02,False,False,No holidays,2017-03-31 05:00:00,2017-03-31T05:00,23.4,0.5
24690,3912,2017-03-31,05:15:02,False,False,No holidays,2017-03-31 05:00:00,2017-03-31T05:00,23.4,0.5
24691,3912,2017-03-31,05:30:02,False,False,No holidays,2017-03-31 05:00:00,2017-03-31T05:00,23.4,0.5
24692,3911,2017-03-31,05:45:02,False,False,No holidays,2017-03-31 05:00:00,2017-03-31T05:00,23.4,0.5
24693,3911,2017-03-31,06:00:02,False,False,No holidays,2017-03-31 06:00:00,2017-03-31T06:00,23.3,0.2
24694,3906,2017-03-31,06:15:02,False,False,No holidays,2017-03-31 06:00:00,2017-03-31T06:00,23.3,0.2
24695,3870,2017-03-31,06:30:03,False,False,No holidays,2017-03-31 06:00:00,2017-03-31T06:00,23.3,0.2
24696,3816,2017-03-31,06:45:02,False,False,No holidays,2017-03-31 06:00:00,2017-03-31T06:00,23.3,0.2
24697,3712,2017-03-31,07:00:02,False,False,No holidays,2017-03-31 07:00:00,2017-03-31T07:00,23.2,0.5
24698,3574,2017-03-31,07:15:02,False,False,No holidays,2017-03-31 07:00:00,2017-03-31T07:00,23.2,0.5
24699,3354,2017-03-31,07:30:02,False,False,No holidays,2017-03-31 07:00:00,2017-03-31T07:00,23.2,0.5
24700,3082,2017-03-31,07:45:03,False,False,No holidays,2017-03-31 07:00:00,2017-03-31T07:00,23.2,0.5
24701,2507,2017-03-31,08:15:02,False,False,No holidays,2017-03-31 08:00:00,2017-03-31T08:00,23.4,0.5
24702,2221,2017-03-31,08:30:01,False,False,No holidays,2017-03-31 08:00:00,2017-03-31T08:00,23.4,0.5
24703,1948,2017-03-31,08:45:02,False,False,No holidays,2017-03-31 08:00:00,2017-03-31T08:00,23.4,0.5
24704,1687,2017-03-31,09:00:02,False,False,No holidays,2017-03-31 09:00:00,2017-03-31T09:00,24.8,1.4
24705,1427,2017-03-31,09:15:02,False,False,No holidays,2017-03-31 09:00:00,2017-03-31T09:00,24.8,1.4
24706,1209,2017-03-31,09:30:02,False,False,No holidays,2017-03-31 09:00:00,2017-03-31T09:00,24.8,1.4
24707,1013,2017-03-31,09:45:02,False,False,No holidays,2017-03-31 09:00:00,2017-03-31T09:00,24.8,1.4
24708,0824,2017-03-31,10:00:03,False,False,No holidays,2017-03-31 10:00:00,2017-03-31T10:00,26.1,0.4
24709,0680,2017-03-31,10:15:03,False,False,No holidays,2017-03-31 10:00:00,2017-03-31T10:00,26.1,0.4
24710,0555,2017-03-31,10:30:02,False,False,No holidays,2017-03-31 10:00:00,2017-03-31T10:00,26.1,0.4
24711,0408,2017-03-31,10:45:02,False,False,No holidays,2017-03-31 10:00:00,2017-03-31T10:00,26.1,0.4
24712,0323,2017-03-31,11:00:02,False,False,No holidays,2017-03-31 11:00:00,2017-03-31T11:00,27.3,1.1
24713,0246,2017-03-31,11:15:02,False,False,No holidays,2017-03-31 11:00:00,2017-03-31T11:00,27.3,1.1
24714,0121,2017-03-31,11:45:02,False,False,No holidays,2017-03-31 11:00:00,2017-03-31T11:00,27.3,1.1
24715,0052,2017-03-31,12:00:02,False,True,No holidays,2017-03-31 12:00:00,2017-03-31T12:00,27.8,1.5
24716,0058,2017-03-31,12:15:02,False,True,No holidays,2017-03-31 12:00:00,2017-03-31T12:00,27.8,1.5
24717,0107,2017-03-31,12:30:03,False,True,No holidays,2017-03-31 12:00:00,2017-03-31T12:00,27.8,1.5
24718,0155,2017-03-31,12:45:02,False,True,No holidays,2017-03-31 12:00:00,2017-03-31T12:00,27.8,1.5
24719,0165,2017-03-31,13:00:02,False,True,No holidays,2017-03-31 13:00:00,2017-03-31T13:00,28.3,0.2
24720,0184,2017-03-31,13:15:02,False,True,No holidays,2017-03-31 13:00:00,2017-03-31T13:00,28.3,0.2
24721,0166,2017-03-31,13:30:02,False,True,No holidays,2017-03-31 13:00:00,2017-03-31T13:00,28.3,0.2
24722,0163,2017-03-31,13:45:04,False,True,No holidays,2017-03-31 13:00:00,2017-03-31T13:00,28.3,0.2
24723,0157,2017-03-31,14:15:03,False,False,No holidays,2017-03-31 14:00:00,2017-03-31T14:00,28.5,0.2
24724,0222,2017-03-31,14:30:02,False,False,No holidays,2017-03-31 14:00:00,2017-03-31T14:00,28.5,0.2
24725,0219,2017-03-31,14:45:02,False,False,No holidays,2017-03-31 14:00:00,2017-03-31T14:00,28.5,0.2
24726,0194,2017-03-31,15:00:02,False,False,No holidays,2017-03-31 15:00:00,2017-03-31T15:00,28.6,0.0
24727,0209,2017-03-31,15:30:02,False,False,No holidays,2017-03-31 15:00:00,2017-03-31T15:00,28.6,0.0
24728,0238,2017-03-31,15:45:02,False,False,No holidays,2017-03-31 15:00:00,2017-03-31T15:00,28.6,0.0
24729,0302,2017-03-31,16:00:02,False,True,No holidays,2017-03-31 16:00:00,2017-03-31T16:00,28.8,0.0
24730,0349,2017-03-31,16:15:03,False,True,No holidays,2017-03-31 16:00:00,2017-03-31T16:00,28.8,0.0
24731,0413,2017-03-31,16:30:02,False,True,No holidays,2017-03-31 16:00:00,2017-03-31T16:00,28.8,0.0
24732,0524,2017-03-31,16:45:02,False,True,No holidays,2017-03-31 16:00:00,2017-03-31T16:00,28.8,0.0
24733,0609,2017-03-31,17:00:02,False,True,No holidays,2017-03-31 17:00:00,2017-03-31T17:00,29.0,0.0
24734,0704,2017-03-31,17:15:02,False,True,No holidays,2017-03-31 17:00:00,2017-03-31T17:00,29.0,0.0
24735,0796,2017-03-31,17:30:02,False,True,No holidays,2017-03-31 17:00:00,2017-03-31T17:00,29.0,0.0
24736,0902,2017-03-31,17:45:02,False,True,No holidays,2017-03-31 17:00:00,2017-03-31T17:00,29.0,0.0
24737,1053,2017-03-31,18:00:02,False,False,No holidays,2017-03-31 18:00:00,2017-03-31T18:00,28.6,0.0
24738,1144,2017-03-31,18:15:03,False,False,No holidays,2017-03-31 18:00:00,2017-03-31T18:00,28.6,0.0
24739,1360,2017-03-31,18:45:03,False,False,No holidays,2017-03-31 18:00:00,2017-03-31T18:00,28.6,0.0
24740,1479,2017-03-31,19:15:03,False,False,No holidays,2017-03-31 19:00:00,2017-03-31T19:00,27.9,0.0
24741,1541,2017-03-31,19:30:02,False,False,No holidays,2017-03-31 19:00:00,2017-03-31T19:00,27.9,0.0
24742,1592,2017-03-31,20:00:02,False,False,No holidays,2017-03-31 20:00:00,2017-03-31T20:00,26.9,0.0
24743,1608,2017-03-31,20:15:02,False,False,No holidays,2017-03-31 20:00:00,2017-03-31T20:00,26.9,0.0
24744,1691,2017-03-31,20:30:02,False,False,No holidays,2017-03-31 20:00:00,2017-03-31T20:00,26.9,0.0
24745,1745,2017-03-31,20:45:02,False,False,No holidays,2017-03-31 20:00:00,2017-03-31T20:00,26.9,0.0
24746,1828,2017-03-31,21:00:02,False,False,No holidays,2017-03-31 21:00:00,2017-03-31T21:00,26.2,0.0
24747,1922,2017-03-31,21:15:02,False,False,No holidays,2017-03-31 21:00:00,2017-03-31T21:00,26.2,0.0
24748,2041,2017-03-31,21:30:02,False,False,No holidays,2017-03-31 21:00:00,2017-03-31T21:00,26.2,0.0
24749,2223,2017-03-31,21:45:02,False,False,No holidays,2017-03-31 21:00:00,2017-03-31T21:00,26.2,0.0
24750,2428,2017-03-31,22:00:02,False,False,No holidays,2017-03-31 22:00:00,2017-03-31T22:00,25.6,0.0
24751,2767,2017-03-31,22:15:03,False,False,No holidays,2017-03-31 22:00:00,2017-03-31T22:00,25.6,0.0
24752,3075,2017-03-31,22:30:02,False,False,No holidays,2017-03-31 22:00:00,2017-03-31T22:00,25.6,0.0
24753,3182,2017-03-31,22:45:02,False,False,No holidays,2017-03-31 22:00:00,2017-03-31T22:00,25.6,0.0
24754,3272,2017-03-31,23:00:02,False,False,No holidays,2017-03-31 23:00:00,2017-03-31T23:00,25.1,0.0
24755,3338,2017-03-31,23:15:02,False,False,No holidays,2017-03-31 23:00:00,2017-03-31T23:00,25.1,0.0
24756,3370,2017-03-31,23:30:02,False,False,No holidays,2017-03-31 23:00:00,2017-03-31T23:00,25.1,0.0
24757,3415,2017-03-31,23:45:03,False,False,No holidays,2017-03-31 23:00:00,2017-03-31T23:00,25.1,0.0
24758,3462,2017-04-01,00:00:03,True,False,No holidays,2017-04-01 00:00:00,2017-04-01T00:00,24.6,0.0
24759,3538,2017-04-01,00:15:03,True,False,No holidays,2017-04-01 00:00:00,2017-04-01T00:00,24.6,0.0
24760,3559,2017-04-01,00:30:02,True,False,No holidays,2017-04-01 00:00:00,2017-04-01T00:00,24.6,0.0
24761,3566,2017-04-01,00:45:02,True,False,No holidays,2017-04-01 00:00:00,2017-04-01T00:00,24.6,0.0
24762,3568,2017-04-01,01:00:02,True,False,No holidays,2017-04-01 01:00:00,2017-04-01T01:00,24.3,0.0
24763,3579,2017-04-01,01:15:02,True,False,No holidays,2017-04-01 01:00:00,2017-04-01T01:00,24.3,0.0
24764,3583,2017-04-01,01:45:02,True,False,No holidays,2017-04-01 01:00:00,2017-04-01T01:00,24.3,0.0
24765,3586,2017-04-01,02:00:02,True,False,No holidays,2017-04-01 02:00:00,2017-04-01T02:00,24.1,0.0
24766,3586,2017-04-01,02:15:02,True,False,No holidays,2017-04-01 02:00:00,2017-04-01T02:00,24.1,0.0
24767,3586,2017-04-01,02:30:02,True,False,No holidays,2017-04-01 02:00:00,2017-04-01T02:00,24.1,0.0
24768,3589,2017-04-01,02:45:02,True,False,No holidays,2017-04-01 02:00:00,2017-04-01T02:00,24.1,0.0
24769,3589,2017-04-01,03:00:02,True,False,No holidays,2017-04-01 03:00:00,2017-04-01T03:00,24.0,0.0
24770,3589,2017-04-01,03:15:02,True,False,No holidays,2017-04-01 03:00:00,2017-04-01T03:00,24.0,0.0
24771,3593,2017-04-01,03:30:02,True,False,No holidays,2017-04-01 03:00:00,2017-04-01T03:00,24.0,0.0
24772,3594,2017-04-01,03:45:03,True,False,No holidays,2017-04-01 03:00:00,2017-04-01T03:00,24.0,0.0
24773,3594,2017-04-01,04:00:02,True,False,No holidays,2017-04-01 04:00:00,2017-04-01T04:00,23.9,0.2
24774,3594,2017-04-01,04:15:02,True,False,No holidays,2017-04-01 04:00:00,2017-04-01T04:00,23.9,0.2
24775,3592,2017-04-01,04:30:02,True,False,No holidays,2017-04-01 04:00:00,2017-04-01T04:00,23.9,0.2
24776,3592,2017-04-01,04:45:02,True,False,No holidays,2017-04-01 04:00:00,2017-04-01T04:00,23.9,0.2
24777,3593,2017-04-01,05:00:02,True,False,No holidays,2017-04-01 05:00:00,2017-04-01T05:00,23.7,0.2
24778,3593,2017-04-01,05:15:02,True,False,No holidays,2017-04-01 05:00:00,2017-04-01T05:00,23.7,0.2
24779,3591,2017-04-01,05:30:02,True,False,No holidays,2017-04-01 05:00:00,2017-04-01T05:00,23.7,0.2
24780,3590,2017-04-01,05:45:03,True,False,No holidays,2017-04-01 05:00:00,2017-04-01T05:00,23.7,0.2
24781,3590,2017-04-01,06:00:02,True,False,No holidays,2017-04-01 06:00:00,2017-04-01T06:00,23.5,0.1
24782,3590,2017-04-01,06:15:02,True,False,No holidays,2017-04-01 06:00:00,2017-04-01T06:00,23.5,0.1
24783,3588,2017-04-01,06:30:03,True,False,No holidays,2017-04-01 06:00:00,2017-04-01T06:00,23.5,0.1
24784,3586,2017-04-01,06:45:03,True,False,No holidays,2017-04-01 06:00:00,2017-04-01T06:00,23.5,0.1
24785,3582,2017-04-01,07:00:02,True,False,No holidays,2017-04-01 07:00:00,2017-04-01T07:00,23.3,0.2
24786,3576,2017-04-01,07:15:03,True,False,No holidays,2017-04-01 07:00:00,2017-04-01T07:00,23.3,0.2
24787,3564,2017-04-01,07:30:02,True,False,No holidays,2017-04-01 07:00:00,2017-04-01T07:00,23.3,0.2
24788,3552,2017-04-01,07:45:03,True,False,No holidays,2017-04-01 07:00:00,2017-04-01T07:00,23.3,0.2
24789,3539,2017-04-01,08:00:02,True,False,No holidays,2017-04-01 08:00:00,2017-04-01T08:00,23.6,0.2
24790,3483,2017-04-01,08:45:02,True,False,No holidays,2017-04-01 08:00:00,2017-04-01T08:00,23.6,0.2
24791,3454,2017-04-01,09:00:02,True,False,No holidays,2017-04-01 09:00:00,2017-04-01T09:00,24.7,0.0
24792,3416,2017-04-01,09:15:02,True,False,No holidays,2017-04-01 09:00:00,2017-04-01T09:00,24.7,0.0
24793,3363,2017-04-01,09:30:02,True,False,No holidays,2017-04-01 09:00:00,2017-04-01T09:00,24.7,0.0
24794,3212,2017-04-01,10:00:02,True,False,No holidays,2017-04-01 10:00:00,2017-04-01T10:00,26.4,0.5
24795,3093,2017-04-01,10:15:02,True,False,No holidays,2017-04-01 10:00:00,2017-04-01T10:00,26.4,0.5
24796,2951,2017-04-01,10:30:03,True,False,No holidays,2017-04-01 10:00:00,2017-04-01T10:00,26.4,0.5
